1e-06	0.24999999999221437
0.006001	0.24971976414245864
0.012001	0.24888091902879497
0.018001000000000003	0.2474884723266664
0.024001	0.24555070842753032
0.030001	0.24307909753200213
0.036001000000000005	0.24008817061238044
0.042001000000000004	0.23659536240262197
0.048001	0.232620825091638
0.054001	0.22818721584527002
0.060001	0.22331946165404024
0.066001	0.21804450529128774
0.07200100000000001	0.2123910363659966
0.078001	0.2063892115656867
0.084001	0.2000703682090776
0.090001	0.19346673517004642
0.096001	0.1866111450998747
0.10200100000000001	0.1795367516718111
0.108001	0.17227675530954265
0.114001	0.16486414054919832
0.120001	0.15733142783328957
0.126001	0.1497104421549276
0.132001	0.1420321005719648
0.138001	0.13432622020308027
0.14400100000000002	0.12662134791034535
0.150001	0.11894461247360695
0.156001	0.11132159967836042
0.162001	0.10377625037682014
0.168001	0.09633078124670114
0.17400100000000002	0.08900562766783146
0.180001	0.08181940786605843
0.186001	0.07478890723894845
0.192001	0.06792908157951912
0.198001	0.06125307775285862
0.20400100000000002	0.05477227025540581
0.210001	0.04849631199664046
0.216001	0.04243319758620201
0.222001	0.03658933738378876
0.228001	0.030969640572019286
0.23400100000000001	0.025577605540946728
0.240001	0.020415415924117598
0.246001	0.015484040696889592
0.252001	0.010783336835081385
0.258001	0.0063121531328800586
0.264001	0.0020684338903389386
0.270001	-0.001950678700043732
0.276001	-0.0057487445138877675
0.282001	-0.009329928721863601
0.288001	-0.01269890907471841
0.29400099999999996	-0.015860787912070063
0.30000099999999996	-0.018821009437769588
0.30600099999999997	-0.021585282686415477
0.312001	-0.024159510493287052
0.318001	-0.026549724674556702
0.324001	-0.02876202752693705
0.330001	-0.030802539666504133
0.336001	-0.032677354145706015
0.342001	-0.03439249671573515
0.348001	-0.035953892038580224
0.35400099999999995	-0.037367335599096885
0.36000099999999996	-0.03863847102215314
0.36600099999999997	-0.03977277246301073
0.37200099999999997	-0.04077553171021215
0.378001	-0.041651849618890416
0.384001	-0.04240663147810316
0.390001	-0.04304458590794396
0.396001	-0.04357022688023483
0.402001	-0.04398787845994672
0.408001	-0.0443016818725315
0.414001	-0.04451560451447549
0.42000099999999996	-0.0446334505400194
0.42600099999999996	-0.04465887267555783
0.43200099999999997	-0.04459538493419251
0.438001	-0.04444637592575305
0.444001	-0.044215122481831716
0.450001	-0.04390480334055995
0.456001	-0.04351851266157661
0.462001	-0.04305927316752514
0.468001	-0.04253004873414205
0.474001	-0.04193375627626564
0.48000099999999996	-0.041273276801648974
0.48600099999999996	-0.040551465528080866
0.49200099999999997	-0.039771160981828646
0.49800099999999997	-0.03893519301665598
0.504001	-0.03804638971253074
0.510001	-0.03710758313152384
0.516001	-0.036121613925255674
0.522001	-0.035091334803530556
0.528001	-0.03401961288749941
0.5340010000000001	-0.032909330982812394
0.5400010000000001	-0.03176338781878671
0.5460010000000001	-0.03058469730866305
0.5520010000000001	-0.02937618689360499
0.5580010000000001	-0.02814079503927329
0.5640010000000001	-0.026881467958654676
0.5700010000000001	-0.02560115563841709
0.5760010000000001	-0.024302807248489867
0.582001	-0.0229893660159125
0.588001	-0.02166376364435225
0.594001	-0.020328914360151006
0.600001	-0.018987708664414286
0.606001	-0.017643006868597773
0.612001	-0.01629763248836004
0.618001	-0.014954365567228296
0.624001	-0.013615935997944233
0.630001	-0.012285016905304025
0.636001	-0.010964218149949799
0.642001	-0.009656080007986144
0.648001	-0.008363067076544007
0.654001	-0.00708756245056215
0.6600010000000001	-0.005831862211153747
0.6660010000000001	-0.004598170261028329
0.6720010000000001	-0.003388593537587396
0.6780010000000001	-0.0022051376295517747
0.6840010000000001	-0.0010497028183406353
0.6900010000000001	7.591943905854804e-05
0.6960010000000001	0.0011700495732893377
0.7020010000000001	0.002231122503549426
0.708001	0.0032576897717644547
0.714001	0.004248421209173411
0.720001	0.00520210613787332
0.726001	0.006117654113001473
0.732001	0.00699409521410361
0.738001	0.007830579896843892
0.744001	0.008626378418558768
0.750001	0.009380879853243313
0.756001	0.01009359071339058
0.762001	0.010764133197689088
0.768001	0.01139224308492714
0.774001	0.011977767295566204
0.780001	0.01252066114333705
0.7860010000000001	0.013020985299895631
0.7920010000000001	0.01347890249605904
0.7980010000000001	0.013894673983441484
0.8040010000000001	0.014268655780434729
0.8100010000000001	0.014601294726443136
0.8160010000000001	0.014893124368100856
0.8220010000000001	0.015144760700880881
0.8280010000000001	0.015356897789067493
0.834001	0.01553030328651427
0.840001	0.015665813879964435
0.846001	0.01576433067597951
0.852001	0.01582681455171615
0.858001	0.015854281488923583
0.864001	0.015847797909612278
0.870001	0.01580847603088123
0.876001	0.01573746925539413
0.882001	0.015635967612971976
0.888001	0.015505193267731861
0.894001	0.015346396104153278
0.900001	0.015160849404402967
0.9060010000000001	0.014949845628204256
0.9120010000000001	0.014714692305501004
0.9180010000000001	0.014456708051145496
0.9240010000000001	0.014177218709839024
0.9300010000000001	0.013877553638577107
0.9360010000000001	0.01355904213290217
0.9420010000000001	0.013223010002348297
0.9480010000000001	0.012870776299578031
0.9540010000000001	0.012503650206862896
0.960001	0.012122928082747106
0.966001	0.011729890670962403
0.972001	0.011325800472929144
0.978001	0.010911899284487837
0.984001	0.010489405896856537
0.990001	0.010059513961201284
0.996001	0.009623390015640181
1.002001	0.009182171672977704
1.008001	0.008736965966980082
1.014001	0.00828884785455968
1.020001	0.007838858870830896
1.026001	0.007388005933634609
1.032001	0.006937260293798821
1.038001	0.00648755662711018
1.044001	0.006039792263712222
1.050001	0.00559482655042079
1.056001	0.005153480341253744
1.062001	0.00471653561130945
